date,time,stock,category,newhigh_type,change_pct,trading_value,market_cap,current_price,investment_point,recent_results,source,detail_url,collected_at
2026-06-02,,삼성생명,금융/지주/밸류업,역사적,+14.9,"3,376억",96.0조,"480,000원",주주환원 확대 및 밸류업 기대감에 의한 상승 요인. / 삼성중공업과의 지분 거래로 인한 전략적 협력 강화 기대감.,"2026.1Q -/ 8,961억/ 7,795억(E) / 2025.4Q 103,308억/ 953억/ 2,195억 / 2025.3Q 95,573억/ 8,158억/ 7,609억 / 2025.2Q 111,733억/ 9,154억/ 7,936억 / 2025.1Q 84,099억/ 7,540억/ 7,540억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,SK텔레콤,금융/지주/밸류업,역사적 / 52주 최대거래,+11.6,1.0조,26.9조,"125,200원",젠슨 황의 피지컬 AI 협력사 언급으로 인한 기대감. / 엔비디아와의 파트너십 부각에 의한 긍정적 전망.,"2026.2Q 44,330억/ 5,247억/ 3,165억(E) / 2026.1Q 43,923억/ 5,376억/ 3,164억 / 2025.4Q 43,287억/ 1,191억/ 970억 / 2025.3Q 39,781억/ 484억/ -1,667억 / 2025.2Q 43,388억/ 3,383억/ 3,383억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,LG헬로비전,금융/지주/밸류업,52주 / 52주 최대거래,+10.8,"2,133억","2,455억","3,170원",최근 경영효율화 추진 및 기술 혁신을 통한 유무선 복합 서비스 확대 기대감. / 1분기 영업이익 감소에도 불구하고 지속적인 사업 구조 개선 추진 전망.,"2026.2Q 2,917억/ 100억/ 74억(E) / 2026.1Q 2,554억/ 51억/ 30억 / 2025.4Q 2,995억/ -79억/ -104억 / 2025.3Q 2,985억/ 90억/ 20억 / 2025.2Q 3,541억/ 105억/ 105억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,SK스퀘어,금융/지주/밸류업,역사적,+7.2,1.3조,177.6조,"1,346,000원",SK하이닉스의 호실적과 메모리 수퍼사이클 영향으로 인한 반도체 관련주 상승 기대감. / 강력한 주주환원 정책과 최초 현금배당 실시로 인한 투자자 신뢰 증가 전망.,"2026.2Q 3,866억/ 92,325억/ 98,593억(E) / 2026.1Q 86,314억/ 82,783억/ 83,747억 / 2025.4Q 33,747억/ 30,985억/ 32,769억 / 2025.3Q 30,747억/ 26,455억/ 24,824억 / 2025.2Q 18,883억/ 14,011억/ 14,011억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,삼성물산,금융/지주/밸류업,역사적,+6.7,"4,019억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,삼성화재,금융/지주/밸류업,역사적,+6.1,"1,352억",28.6조,"641,000원",보험손익과 투자손익의 동반 개선으로 수익성 관리 강화 효과 가시화. / 1분기 실적이 기대치를 상회하며 긍정적 실적 전망이 부각됨.,"2026.1Q -/ 8,432억/ 6,131억(E) / 2025.4Q 60,830억/ 3,913억/ 2,344억 / 2025.3Q 62,564억/ 6,641억/ 5,385억 / 2025.2Q 69,208억/ 8,115억/ 6,384억 / 2025.1Q 61,058억/ 7,924억/ 7,924억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,LG전자,로봇,역사적,+3.1,3.9조,63.9조,"392,500원",엔비디아와의 '피지컬 AI 동맹' 참여에 따른 로봇 플랫폼 사업 확장 기대감. / 로봇 부품 사업의 액추에이터 중심 사업화 전망에 따른 성장 가능성 기대감.,"2026.2Q 223,725억/ 9,946억/ 6,382억(E) / 2026.1Q 237,272억/ 16,737억/ 10,051억 / 2025.4Q 238,522억/ -1,090억/ -7,259억 / 2025.3Q 218,738억/ 6,889억/ 4,611억 / 2025.2Q 207,351억/ 6,394억/ 6,394억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,로보스타,로봇,역사적,+29.9,"2,496억",1.5조,"158,800원","젠슨 황의 ""한국 로보틱스 관심"" 발언에 따른 로봇 산업 중요성 부각. / 엔비디아와의 협력 기대감에 따른 로봇주 강세 전망.",2026.1Q 251억/ 1억/ 9억 / 2025.4Q 246억/ -14억/ -11억 / 2025.3Q 173억/ -11억/ -5억 / 2025.2Q 197억/ -8억/ -8억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,두산로보틱스,로봇,역사적,+20.4,1.5조,10.8조,"166,700원",엔비디아 CEO 젠슨 황의 방한과 한국 로보틱스 중요성 강조 발언에 따른 협력 기대감. / AI 부문 최고혁신상 수상으로 인한 기술력 인정 및 성장동력 기대감.,2026.1Q 153억/ -121억/ -92억 / 2025.4Q 130억/ -164억/ -167억 / 2025.3Q 102억/ -153억/ -129억 / 2025.2Q 45억/ -156억/ -156억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,로보티즈,로봇,역사적,+0.6,"4,332억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,NC,게임,52주,+14.4,"2,663억",7.3조,"338,000원",엔비디아와의 20년 인연을 바탕으로 AI 협력 가능성 부각. / '아이온2 글로벌' 출시 기대감에 따른 긍정적 전망.,"2026.2Q 6,431억/ 1,284억/ 1,092억(E) / 2026.1Q 5,574억/ 1,133억/ 1,524억 / 2025.4Q 4,042억/ 32억/ -15억 / 2025.3Q 3,600억/ -75억/ 3,474억 / 2025.2Q 3,824억/ 151억/ 151억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,더블유게임즈,게임,52주,+3.7,71억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,삼성전자,게임,역사적 신고가 돌파 이어감,+3.3,15.4조,2107.6조,"360,500원",차세대 AI 메모리 주도권을 강화하는 HBM5 모형 첫 공개로 기술 경쟁력 부각. / 역대급 증익 대비 저평가 의견 속 목표가 상향 조정 기대감.,"2026.2Q 1,683,583억/ 848,902억/ 697,434억(E) / 2026.1Q 1,338,734억/ 572,328억/ 472,253억 / 2025.4Q 938,374억/ 200,737억/ 196,417억 / 2025.3Q 860,617억/ 121,661억/ 122,257억 / 2025.2Q 745,663억/ 46,761억/ 46,761억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-02,,에이티넘인베스트,게임,52주 신고가 신규 돌파,+7.9,487억,"1,572억","3,275원",지투지바이오와의 성공적인 엑시트 기대감에 따른 투자자들의 관심 증가. / 국민성장펀드 운용사 선정 소식에 따른 긍정적 전망.,2025.4Q 159억/ 6억/ -2억 / 2025.3Q 242억/ 182억/ 147억 / 2025.2Q 238억/ 111억/ 89억 / 2025.1Q 67억/ 22억/ 22억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-02,reparsed-local-2026-07-18
2026-06-04,,유진테크,반도체/소부장,역사적,+30.0,821억,3.6조,"155,700원",반도체 대형주의 주춤한 흐름 속에서 반도체 소부장 기업에 대한 투자심리 개선과 매수세 집중. / DRAM 증설에 따른 고객사 투자 확대가 실적에 반영되기 시작하며 성장 기대감.,"2026.2Q 1,197억/ 249억/ -(E) / 2026.1Q 1,019억/ 188억/ 228억 / 2025.4Q 999억/ 175억/ 169억 / 2025.3Q 623억/ 52억/ 86억 / 2025.2Q 1,049억/ 197억/ 197억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,테스,반도체/소부장,역사적,+29.9,888억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,브이엠,반도체/소부장,역사적,+28.2,841억,1.7조,"69,500원",반도체 대형주의 숨고르기 속에서 소부장(소재·부품·장비) 기업의 강세에 따른 기대감. / 주요 고객사의 증설 및 전환 투자로 인한 실적 성장세 전망.,2026.2Q 906억/ 295억/ 234억(E) / 2026.1Q 889억/ 301억/ 256억 / 2025.4Q 508억/ 93억/ 112억 / 2025.3Q 364억/ 90억/ 113억 / 2025.2Q 392억/ 44억/ 44억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,주성엔지니어링,반도체/소부장,역사적,+27.2,1.6조,11.6조,"250,500원",밸류업 지수 편입으로 인한 투자자 관심 증가. / 차세대 반도체 장비와 고효율 태양전지 장비 개발에 대한 긍정적 전망.,2026.2Q 634억/ 82억/ 63억(E) / 2026.1Q 549억/ -70억/ -12억 / 2025.4Q 523억/ -126억/ -47억 / 2025.3Q 588억/ 34억/ 76억 / 2025.2Q 788억/ 66억/ 66억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,네오티스,반도체/소부장,역사적,+18.0,120억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,에스에이엠티,반도체/소부장,역사적,+15.9,700억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,엘티씨,반도체/소부장,역사적,+14.3,439억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,코리아써키트,반도체/소부장,역사적,+12.2,684억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,기가비스,반도체/소부장,역사적,+11.2,282억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,코미코,반도체/소부장,역사적,+8.7,340억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,인텍플러스,반도체/소부장,52주,+5.3,339억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,SK스퀘어,금융/지주/밸류업,역사적,+1.1,1.2조,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,네패스,반도체/소부장,52주,+0.9,179억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,신세계,금융/지주/밸류업,역사적,+15.8,"1,051억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,현대백화점,금융/지주/밸류업,52주 / 52주 최대거래,+14.8,753억,3.0조,"139,800원",백화점 부문에서 내국인 및 외국인 매출 증가와 면세점 흑자전환에 따른 실적 개선 기대감. / 백화점주 전반의 강세와 함께 동반 상승 효과.,"2026.2Q 10,306억/ 750억/ 481억(E) / 2026.1Q 9,501억/ 988억/ 649억 / 2025.4Q 10,417억/ 1,059억/ -489억 / 2025.3Q 10,103억/ 727억/ 477억 / 2025.2Q 10,803억/ 869억/ 869억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,삼성화재,금융/지주/밸류업,역사적,+13.9,"3,189억",32.6조,"730,000원",금리 인상으로 인한 보험업 수익성 개선 기대감. / 주주환원 여력에 대한 긍정적 전망.,"2026.1Q -/ 8,525억/ 6,181억(E) / 2025.4Q 60,830억/ 3,913억/ 2,344억 / 2025.3Q 62,564억/ 6,641억/ 5,385억 / 2025.2Q 69,208억/ 8,115억/ 6,384억 / 2025.1Q 61,058억/ 7,924억/ 7,924억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,삼성물산,금융/지주/밸류업,역사적,+10.2,"6,966억",86.8조,"535,000원",삼성전자의 배당 확대에 따른 낙수효과 기대감. / 지분가치 상승과 주주환원 확대에 대한 긍정적 전망.,"2026.2Q 110,958억/ 8,685억/ 7,155억(E) / 2026.1Q 104,658억/ 7,204억/ 10,859억 / 2025.4Q 108,324억/ 8,223억/ 15,583억 / 2025.3Q 101,510억/ 9,934억/ 8,846억 / 2025.2Q 100,221억/ 7,526억/ 7,526억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,케이엠더블유,광학/광통신,52주,+9.1,686억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,성호전자,광학/광통신,역사적,+8.2,"6,875억",3.6조,"51,400원",삼성전자와의 실리콘 포토닉스 공동 개발로 AI 반도체 병목 해소 기대감. / 자회사 ADS테크의 브로드컴과의 계약 체결로 AI 반도체 밸류체인 확장 전망.,"2026.2Q 740억/ 89억/ -(E) / 2026.1Q 660억/ 32억/ 3,195억 / 2025.4Q 602억/ 41억/ 859억 / 2025.3Q 556억/ 5억/ 20억 / 2025.2Q 566억/ 13억/ 13억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,미래에셋생명,광학/광통신,역사적 신고가 신규 돌파,+12.8,294억,2.6조,"19,410원",자사주 대규모 소각을 통한 주주가치 제고 기대감. / AI 투자 및 상품 혁신을 통한 시장 리딩기업으로의 성장 전망.,"2025.4Q 12,378억/ 283억/ 55억 / 2025.3Q 12,549억/ 618억/ 498억 / 2025.2Q 16,181억/ 650억/ 507억 / 2025.1Q 10,776억/ 394억/ 394억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,컴퍼니케이,광학/광통신,52주 신고가 다시 돌파,-8.4,199억,"1,488억","9,530원",반도체소부장펀드 속도전과 AI·반도체 분야 집중 투자에 따른 기대감. / 매출액 200억 재진입과 흑자기조 확립에 따른 긍정적 전망.,2025.4Q 91억/ 36억/ 21억 / 2025.3Q 41억/ 19억/ 16억 / 2025.2Q 44억/ 26억/ 22억 / 2025.1Q 39억/ 17억/ 17억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-04,,크레오에스지,광학/광통신,52주 신고가 신규 돌파,+19.5,38억,"1,435억","7,350원",질병청의 차세대 마버그열 백신 개발 과제 참여로 인한 기대감. / 최근 우리은행과 IT인프라 최적화 계약 체결에 따른 매출 확대 기대.,2026.1Q 26억/ -8억/ -19억 / 2025.4Q 32억/ -19억/ -21억 / 2025.3Q 29억/ -9억/ -9억 / 2025.2Q 27억/ -15억/ -15억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-04,reparsed-local-2026-07-18
2026-06-05,,한켐,반도체/소부장,52주,+29.9,"1,123억","1,183억","14,670원",삼성전기의 대규모 FC-BGA 투자 전망에 따른 AI MLCC 슈퍼사이클 기대감. / 옥천 신공장 가동 시작으로 MLCC 소재 증산 체제 본격화.,2026.1Q 63억/ 5억/ 6억 / 2025.4Q 68억/ 2억/ 14억 / 2025.3Q 82억/ 13억/ 14억 / 2025.2Q 110억/ 20억/ 20억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,피에스케이,반도체/소부장,역사적,+10.6,"1,522억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,코미코,반도체/소부장,역사적,+9.9,319억,1.1조,"108,600원",반도체 업황 반등에 따른 수요 증가와 미국 애리조나 신공장 준공으로 인한 성장 기대감. / 100% 무상증자 발표로 인해 주주 가치 제고 전망.,"2026.2Q 1,709억/ 334억/ -(E) / 2026.1Q 1,571억/ 204억/ 172억 / 2025.4Q 1,641억/ 237억/ 205억 / 2025.3Q 1,591억/ 258억/ 146억 / 2025.2Q 1,460억/ 302억/ 302억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,기가비스,반도체/소부장,역사적,+3.3,336억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,테스,반도체/소부장,역사적,+2.4,"1,560억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,유진테크,반도체/소부장,역사적,+0.8,733억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,신한지주,금융/지주/밸류업,역사적,+7.4,"3,042억",51.0조,"107,500원",홍콩 ELS 과징금 경감으로 인한 은행주 강세. / 코스피 급락 속 방어주로서의 매력 부각.,"2026.1Q -/ 21,417억/ 15,404억(E) / 2025.4Q 158,271억/ 11,103억/ 5,380억 / 2025.3Q 95,148억/ 19,546억/ 14,522억 / 2025.2Q 232,240억/ 20,143억/ 15,772억 / 2025.1Q 161,160억/ 19,442억/ 19,442억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,현대백화점,금융/지주/밸류업,52주,+4.8,581억,3.2조,"146,500원",백화점 업종의 강세와 함께 증시 활황 수혜 기대감. / 밸류에이션 디스카운트 해소 국면 진입 전망.,"2026.2Q 10,375억/ 755억/ 467억(E) / 2026.1Q 9,501억/ 988억/ 649억 / 2025.4Q 10,417억/ 1,059억/ -489억 / 2025.3Q 10,103억/ 727억/ 477억 / 2025.2Q 10,803억/ 869억/ 869억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,KB금융,금융/지주/밸류업,역사적,+4.5,"5,034억",64.0조,"171,600원",코스피 급락 속에서 은행주가 방어주로 부각되며 강세를 보인 점이 주요 요인. / 홍콩 H지수 ELS 과징금 감경으로 인한 불확실성 해소 호재.,"2026.1Q -/ 24,574억/ 18,026억(E) / 2025.4Q 224,189억/ 17,567억/ 7,388억 / 2025.3Q 149,661억/ 23,350억/ 16,552억 / 2025.2Q 241,229억/ 21,330억/ 17,476억 / 2025.1Q 197,228억/ 22,930억/ 22,930억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,롯데쇼핑,금융/지주/밸류업,52주,+0.6,453억,4.9조,"173,000원",백화점과 해외 사업의 강세로 인한 실적 개선 기대감. / 하반기 대형마트 반사이익 본격화 전망.,"2026.2Q 34,397억/ 1,014억/ 289억(E) / 2026.1Q 35,816억/ 2,529억/ 1,439억 / 2025.4Q 35,218억/ 2,277억/ 1,145억 / 2025.3Q 34,101억/ 1,305억/ -487억 / 2025.2Q 33,497억/ 406억/ 406억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,로보스타,로봇,역사적,+6.4,"6,271억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,미래에셋생명,로봇,역사적 신고가 신규 돌파,-4.2,"1,586억",2.5조,"18,590원",AI 투자 확대와 변액보험 투트랙 전략 강화로 인한 성장 기대감. / 대규모 자사주 소각을 통한 주주가치 제고 호재.,"2025.4Q 12,378억/ 283억/ 55억 / 2025.3Q 12,549억/ 618억/ 498억 / 2025.2Q 16,181억/ 650억/ 507억 / 2025.1Q 10,776억/ 394억/ 394억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,크레오에스지,로봇,52주 신고가 돌파 이어감,+6.4,25억,"1,526억","7,820원",질병청 차세대 마버그열 백신 개발 과제 참여로 인한 차세대 팬데믹 대응 기대감. / 우리은행 중장기 IT인프라 최적화 수주로 인한 매출 확대 기대.,2026.1Q 26억/ -8억/ -19억 / 2025.4Q 32억/ -19억/ -21억 / 2025.3Q 29억/ -9억/ -9억 / 2025.2Q 27억/ -15억/ -15억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,팸텍,로봇,52주 신고가 신규 돌파,-11.7,806억,615억,"2,085원",웨이퍼 로봇 전문기업 티아이에스 인수 소식에 따른 기대감. / 산업용 로봇 분야에서의 경쟁력 강화 전망.,2026.1Q 51억/ -30억/ -28억 / 2025.4Q 227억/ 18억/ 6억 / 2025.3Q 77억/ -6억/ -5억 / 2025.2Q 53억/ -20억/ -20억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-05,reparsed-local-2026-07-18
2026-06-08,,NAVER,로봇,52주,+9.2,2.8조,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,미래에셋생명,금융/지주/밸류업,역사적,+13.0,982억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,현대백화점,금융/지주/밸류업,52주,+1.4,437억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,SK네트웍스,금융/지주/밸류업,역사적 신고가 돌파 이어감,+30.0,"7,466억",2.8조,"14,170원",SK와 엔비디아의 AI 풀스택 협력 기대감에 따른 주목. / 최태원과 젠슨 황의 회동을 통한 AI 협력 강화 기대감.,"2026.2Q 15,721억/ 254억/ 109억(E) / 2026.1Q 17,434억/ 334억/ 427억 / 2025.4Q 16,195억/ 44억/ 101억 / 2025.3Q 19,726억/ 224억/ 191억 / 2025.2Q 15,163억/ 430억/ 430억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,크레오에스지,금융/지주/밸류업,52주 신고가 돌파 이어감,+26.5,107억,"1,931억","9,890원",질병청의 차세대 마버그열 백신 개발 과제 참여로 인한 기대감. / 금융 시스템 혁신 주역으로서의 지속적인 사업 확장 전망.,2026.1Q 26억/ -8억/ -19억 / 2025.4Q 32억/ -19억/ -21억 / 2025.3Q 29억/ -9억/ -9억 / 2025.2Q 27억/ -15억/ -15억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,화신정공,금융/지주/밸류업,52주 신고가 돌파 이어감,+29.9,60억,920억,"2,625원",보스턴다이나믹스 방문 소식에 따른 협력 가능성 부각. / '아틀라스 공급망' 기대감으로 인한 시장 관심 증대.,"2026.1Q 1,213억/ 122억/ 101억 / 2025.4Q 1,045억/ 42억/ 35억 / 2025.3Q 876억/ 3억/ 5억 / 2025.2Q 985억/ 54억/ 54억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-08,reparsed-local-2026-07-18
2026-06-09,,브이엠,반도체/소부장,역사적,+27.0,905억,1.9조,"76,600원",SK하이닉스와의 3세대 식각 장비 공동개발 추진에 따른 기술력 강화 기대감. / DRAM 투자 회복에 따른 식각 장비 수요 증가로 인한 매출 확대 전망.,2026.2Q 921억/ 301억/ 232억(E) / 2026.1Q 889억/ 301억/ 256억 / 2025.4Q 508억/ 93억/ 112억 / 2025.3Q 364억/ 90억/ 113억 / 2025.2Q 392억/ 44억/ 44억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,싸이맥스,반도체/소부장,역사적,+24.7,447억,"4,747억","43,450원",삼성전자에 HBM 이송 ATM 로봇 공급 개시로 인한 반도체 장비 수주 호재 / 반도체 이동 로봇 기반 자동화 사업 확대로 인한 성장 기대감,2026.1Q 405억/ 47억/ 40억 / 2025.4Q 291억/ 23억/ -4억 / 2025.3Q 412억/ 62억/ 42억 / 2025.2Q 483억/ 74억/ 74억,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,피에스케이,반도체/소부장,역사적,+24.3,"1,535억",4.0조,"138,200원",반도체 투자 확대에 따른 장비 수요 증가 기대감. / 주요 증권사들의 긍정적 조언과 목표주가 상향 전망.,"2026.2Q 1,601억/ 445억/ 369억(E) / 2026.1Q 1,566억/ 472억/ 410억 / 2025.4Q 1,427억/ 219억/ 194억 / 2025.3Q 1,041억/ 234억/ 206억 / 2025.2Q 1,085억/ 206억/ 206억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,테스,반도체/소부장,역사적,+22.7,"1,560억",3.1조,"161,400원",반도체 장비 테마 상승세에 따른 긍정적 수급 영향. / 주요 고객사와의 협력 강화 및 장비 수요 증가 기대감.,"2026.2Q 1,080억/ 258억/ 248억(E) / 2026.1Q 972억/ 222억/ 246억 / 2025.4Q 1,170억/ 128억/ 101억 / 2025.3Q 676억/ 84억/ 121억 / 2025.2Q 821억/ 204억/ 204억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,에이팩트,반도체/소부장,역사적,+19.8,352억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,코리아써키트,반도체/소부장,역사적,+13.9,521억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,엘티씨,반도체/소부장,역사적,+12.8,309억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,한켐,반도체/소부장,52주,+9.7,805억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,코미코,반도체/소부장,역사적,+5.1,201억,,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,미래에셋생명,금융/지주/밸류업,역사적 / 52주 최대거래,+15.0,"1,751억",,,,,allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,현대백화점,금융/지주/밸류업,역사적,+12.2,607억,3.6조,"166,800원",본업의 모멘텀 가속화와 면세점 개선 기대감. / 소비 증가 기대감에 따른 백화점 부문 강세.,"2026.2Q 10,387억/ 762억/ 469억(E) / 2026.1Q 9,501억/ 988억/ 649억 / 2025.4Q 10,417억/ 1,059억/ -489억 / 2025.3Q 10,103억/ 727억/ 477억 / 2025.2Q 10,803억/ 869억/ 869억",allnewhigh,https://www.awakeplus.co.kr/board/allnewhigh/2026-06-09,reparsed-local-2026-07-18
